Категория;Товар;Цена;"ID валюты";Адрес;Видим;Рекомендуемый;Бренд;Вариант;"Старая цена";Артикул;Склад;"Заголовок страницы";"Ключевые слова";"Описание страницы";Аннотация;Описание;Изображения;Вес;"Страна производитель";Мощность;"Отвод газов";"Тип розжига";"Производительность ГВС";"Модуляция мощности";"Вес (кг)";"Объем (м3)";"Габариты В.Ш.Г. (мм.)";"Мин. давление газа";Производительность;"Способ установки";"Номинальный объем водонагревателя";"Положение установки";Форма;"Мощность ТЭНа";Гарантия;"Тип нагревательного элемента (ТЭНа)";"Тепловая мощность";"Максимальная температура теплоносителя";"Максимальное рабочее давление";"Опрессовочное давление";"Конструкция радиатора";"Способ подключения";"Кол-во секций в радиаторе";"Объем воды в радиаторе";Возраст;Пол;"Размеры упаковки";Серия;"Размер игрушки";Материал;Комплектация;Диагональ;"Тип экрана";"Разрешение экрана";Система;"Количество ядер";Процессор;"Частота процессора";"Оперативная память";"Встроенная память";"Поддержка SD карт";Sim-карт;"Размеры SIM";"GSM (2G)";3G;"LTE (4G)";WCDMA;"Основная камера";"Фронтальная камера";Вспышка;Bluetooth;GPS;A-GPS;Wi-Fi;"Wi-Fi Hotspot";"ИК порт";"Сканер отпечатков пальцев";Разъемы;Аккумулятор;Размеры;Цвет;"3G (UMTS)";Высота;Диаметр;Ткань;Предназначение;Наполнитель;"Количество наполнителя";"Объемный вес для транспортных компаний";"Производство "
"Мебель для дома/Кресло мешок";"Кресло мешок груша L Turquoise Velvet";3499.00;2;kreslo-meshok-grusha-l-turquoise-velvet;1;;Puff;;;;10;"Бескаркасное кресло-мешок груша Turquoise Velvet 3499 руб";"Бескаркасное кресло-мешок груша Turquoise Velvet 3499 руб";"Бескаркасное кресло-мешок груша Turquoise Velvet 3499 руб";"<p><span style=""color: #000000;""><strong>&nbsp;</strong></span></p>";"<p>Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).</p>";kreslo_meshok_grusha_turquoise_velvet.jpg;"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";микро-вельвет;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
"Мебель для дома/Кресло мешок";"Кресло мешок груша L Red Velvet";3499.00;2;Kreslo_Meshok_L_Red_Velvet;1;;Puff;;;;1;"Бескаркасное детское кресло-мешок Red Velvet 3499 руб.";"Бескаркасное детское кресло-мешок Red Velvet 3499 руб.";"Бескаркасное детское кресло-мешок Red Velvet 3499 руб.";"<p><span style=""color: #000000;""><strong>&nbsp;</strong></span></p>";"<p>Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).</p>";"beskarkasnoe_kreslo_meshok_grusha_ copy 28.jpg";"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";микро-вельвет;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
"Мебель для дома/Кресло мешок";"Кресло мешок груша L Malina Velvet";3499.00;2;Kreslo_Meshok_L_Malina_Velvet;1;;Puff;;;;10;"Бескаркасное кресло-мешок груша Malina Velvet 3499 руб.";"Бескаркасное кресло-мешок груша Malina Velvet 3499 руб.";"Бескаркасное кресло-мешок груша Malina Velvet 3499 руб.";"<p><span style=""color: #000000;""><strong>&nbsp;</strong></span></p>";"<p>Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).</p>";kreslo_meshol_malina_4.jpg;"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";микро-вельвет;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
"Мебель для дома/Кресло мешок";"Кресло мешок груша L Fuxia Velvet";3499.00;2;Kreslo_Meshok_L_Fuxia_Velvet;1;;Puff;;;;5;"Бескаркасное детское кресло-мешок груша Fuxia Velvet 3499 руб.";"Бескаркасное детское кресло-мешок груша Fuxia Velvet 3499 руб.";"Бескаркасное детское кресло-мешок груша Fuxia Velvet 3499 руб.";;"<p>Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).</p>";beskarkasnoe_kreslo_meshok_grusha_fuxia_2.jpg;"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";микро-вельвет;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
"Мебель для дома/Кресло мешок";"Кресло мешок груша L Pink Velvet";3499.00;2;Kreslo_Meshok_L_Pink_Velvet;1;;Puff;;;;3;"Бескаркасное детское кресло-мешок груша Pink velvet 3499 руб.";"Бескаркасное детское кресло-мешок груша Pink velvet 3499 руб.";"Бескаркасное детское кресло-мешок груша Pink velvet 3499 руб.";;"<p>Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).</p>";beskarkasnoe_kreslo_meshok_grusha_pink.jpg;"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";микро-вельвет;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
"Мебель для дома/Кресло мешок";"Кресло мешок груша L Lime Velvet";3499.00;2;kreslo-meshok-grusha-l-lime-velvet;1;0;Puff;;;;17;"Бескаркасное детское кресло-мешок груша Lime Velvet 3499 руб.";"Бескаркасное детское кресло-мешок груша Lime Velvet 3499 руб.";"Бескаркасное детское кресло-мешок груша Lime Velvet 3499 руб.";;"Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).";"kreslo_meshok_velvet_lime.jpg, kreslo_meshok_velvet_lime_1.jpg";"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";микро-вельвет;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
"Мебель для дома/Кресло мешок";"Кресло мешок груша L Beatrice";2899.00;2;Kreslo_Meshok_L_Jungle;1;;Puff;;3199.02;;14;"Бескаркасное кресло мешок груша L Jungle 2899 руб";"Бескаркасное кресло мешок груша L Jungle 2899 руб";"Бескаркасное кресло мешок груша L Beatrice 2899 руб";;"<p>Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).</p>";kreslo_meshok_biatrice_2.jpg;"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";жаккард;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
"Мебель для дома/Кресло мешок";"Кресло-мешок L Balloons";2899.00;2;Kreslo_Meshok_L_Balloons;1;;Puff;;3199.01;;4;"Бескаркасное детское кресло-мешок груша Balloons 2899 руб.";"Бескаркасное детское кресло-мешок груша Balloons 2899 руб.";"Бескаркасное детское кресло-мешок груша Balloons 2899 руб.";;"<p>Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).</p>";kreslo_meshok_balloons_2.jpg;"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";жаккард;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
"Мебель для дома/Кресло мешок";"Кресло мешок груша L Graffity Orange";2899.00;2;Kreslo_Meshok_L_Graffity_Orange;1;;Puff;;3199.00;;9;"Бескаркасное детское кресло-мешок груша Graffity Orange 2899 руб.";"Бескаркасное детское кресло-мешок груша Graffity Orange 2899 руб.";"Бескаркасное детское кресло-мешок груша Graffity Orange 2899 руб.";;"<p>Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).</p>";kreslo_meshok_graffity_orange_2.jpg;"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";жаккард;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
"Мебель для дома/Кресло мешок";"Кресло мешок груша L Mini Cooper";2899.00;2;Kreslo_Meshok_L_Mini_Cooper;1;;Puff;;;;8;"Бескаркасное детское кресло-мешок груша Mini Cooper 2899 руб.";"Бескаркасное детское кресло-мешок груша Mini Cooper 2899 руб.";"Бескаркасное детское кресло-мешок груша Mini Cooper 2899 руб.";;"<p>Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).</p>";kreslo_meshok_mini_cooper_2.jpg;"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";жаккард;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
"Мебель для дома/Кресло мешок";"Кресло мешок груша L iPhone";2899.00;2;kreslo-meshok-grusha-l-iphone;1;;Puff;;;;6;"Бескаркасное детское кресло-мешок груша iPhone 2899 руб.";"Бескаркасное детское кресло-мешок груша iPhone 2899 руб.";"Бескаркасное детское кресло-мешок груша iPhone 2899 руб.";;"<p>Давно выяснено, что при оценке дизайна и композиции читаемый текст мешает сосредоточиться. Lorem Ipsum используют потому, что тот обеспечивает более или менее стандартное заполнение шаблона, а также реальное распределение букв и пробелов в абзацах, которое не получается при простой дубликации ""Здесь ваш текст.. Здесь ваш текст.. Здесь ваш текст.."" Многие программы электронной вёрстки и редакторы HTML используют Lorem Ipsum в качестве текста по умолчанию, так что поиск по ключевым словам ""lorem ipsum"" сразу показывает, как много веб-страниц всё ещё дожидаются своего настоящего рождения. За прошедшие годы текст Lorem Ipsum получил много версий. Некоторые версии появились по ошибке, некоторые - намеренно (например, юмористические варианты).</p>";kreslo_meshok_iphone_2.jpg;"до 4 кг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"110 см";"80 см";жаккард;"для детей до 12 лет";"пенополистирол 1-2 мм";"200 литров";"0.25 м3";Россия
