Егорьевский район;98584;
Зарайский район;98585;
Истринский район;98586;
Каширский район;98587;
Клинский район;98588;
Коломенский район;98589;
Красногорский район;98590;
Ленинский район;98591;
Лотошинский район;98592;
Луховицкий район;98593;
Люберецкий район;98594;
Можайский район;98595;
Мытищинский район;98596;
Наро-Фоминский район;98597;
Ногинский район;98598;
Одинцовский район;98599;
Городской округ Озёры;98600;
Орехово-Зуевский район;98601;
Павлово-Посадский район;98602;
Городской округ Подольск;98603;
Пушкинский район;98604;
Раменский район;98605;
Рузский район;98606;
Ступинский район;98607;
Сергиево-Посадский район;98608;
Серебряно-Прудский район;98609;
Серпуховский район;98610;
Солнечногорский район;98611;
Талдомский район;98612;
Чеховский район;98614;
Шатурский район;98615;
Шаховской район;98616;
Щелковский район;98617;
Бокситогорский район;98618;
Волосовский район;98619;
Волховский район;98620;
Всеволожский район;98621;
Выборгский район;98622;
Гатчинский район;98623;
Кингисеппский район;98624;
Киришский район;98625;
Кировский район;98626;
Лодейнопольский район;98627;
Ломоносовский район;98628;
Лужский район;98629;
Подпорожский район;98630;
Приозерский район;98631;
Сланцевский район;98632;
Тихвинский район;98633;
Тосненский район;98634;
Кош-Агачский район;98644;
Майминский район;98645;
Онгудайский район;98646;
Турочакский район;98647;
Улаганский район;98648;
Усть-Канский район;98649;
Усть-Коксинский район;98650;
Чемальский район;98651;
Чойский район;98652;
Шебалинский район;98653;
Бай-Тайгинский район;98654;
Барун-Хемчикский район;98655;
Дзун-Хемчикский район;98656;
Каа-Хемский район;98657;
Кызылский район;98658;
Монгун-Тайгинский район;98659;
Овюрский район;98660;
Пий-Хемский район;98661;
Сут-Хольский район;98662;
Тандинский район;98663;
Тес-Хемский район;98664;
Тоджинский район;98665;
Улуг-Хемский район;98666;
Чаа-Хольский район;98667;
Чеди-Хольский район;98668;
Эрзинский район;98669;
Аларский район;98673;
Баяндаевский район;98674;
Боханский район;98675;
Нукутский район;98676;
Осинский район;98677;
Эхирит-Булагатский район;98678;
Биробиджанский район;98682;
Ленинский район;98683;
Облученский район;98684;
Октябрьский район;98685;
Смидовичский район;98686;
Анадырский район;98691;
Билибинский район;98692;
Иультинский район;98693;
Провиденский городской округ;98694;
Городской округ Певек;98695;
Чукотский район;98696;
Алексеевский район;98697;
Белгородский район;98698;
Борисовский район;98699;
Валуйский район;98700;
Вейделевский район;98701;
Волоконовский район;98702;
Грайворонский район;98703;
Ивнянский район;98705;
Корочанский район;98706;
Красненский район;98707;
Красногвардейский район;98708;
Краснояружский район;98709;
Новооскольский район;98710;
Прохоровский район;98711;
Ракитянский район;98712;
Ровеньский район;98713;
Чернянский район;98715;
Шебекинский район;98716;
Яковлевский район;98717;
Брасовский район;98718;
Брянский район;98719;
Выгоничский район;98720;
Гордеевский район;98721;
Дубровский район;98722;
Дятьковский район;98723;
Жирятинский район;98724;
Жуковский район;98725;
Злынковский район;98726;
Карачевский район;98727;
Клетнянский район;98728;
Климовский район;98729;
Клинцовский район;98730;
Комаричский район;98731;
Красногорский район;98732;
Мглинский район;98733;
Навлинский район;98734;
Новозыбковский район;98735;
Погарский район;98736;
Почепский район;98737;
Рогнединский район;98738;
Севский район;98739;
Стародубский район;98740;
Суземский район;98741;
Суражский район;98742;
Трубчевский район;98743;
Унечский район;98744;
Александровский район;98745;
Вязниковский район;98746;
Гороховецкий район;98747;
Гусь-Хрустальный район;98748;
Камешковский район;98749;
Киржачский район;98750;
Ковровский район;98751;
Кольчугинский район;98752;
Меленковский район;98753;
Муромский район;98754;
Петушинский район;98755;
Селивановский район;98756;
Собинский район;98757;
Судогодский район;98758;
Суздальский район;98759;
Юрьев-Польский район;98760;
Аннинский район;98761;
Бобровский район;98762;
Богучарский район;98763;
Бутурлиновский район;98765;
Верхнемамонский район;98766;
Верхнехавский район;98767;
Воробьевский район;98768;
Грибановский район;98769;
Калачеевский район;98770;
Каменский район;98771;
Кантемировский район;98772;
Каширский район;98773;
Лискинский район;98774;
Нижнедевицкий район;98775;
Новоусманский район;98776;
Новохоперский район;98777;
Ольховатский район;98778;
Острогожский район;98779;
Павловский район;98780;
Панинский район;98781;
Петропавловский район;98782;
Поворинский район;98783;
Подгоренский район;98784;
Рамонский район;98785;
Репьевский район;98786;
Россошанский район;98787;
Семилукский район;98788;
Таловский район;98789;
Терновский район;98790;
Хохольский район;98791;
Эртильский район;98792;
Верхнеландеховский район;98793;
Вичугский район;98794;
Гаврилово-Посадский район;98795;
Заволжский район;98796;
Ивановский район;98797;
Ильинский район;98798;
Кинешемский район;98799;
Комсомольский район;98800;
Лежневский район;98801;
Лухский район;98802;
Палехский район;98803;
Пестяковский район;98804;
Приволжский район;98805;
Пучежский район;98806;
Родниковский район;98807;
Савинский район;98808;
Тейковский район;98809;
Фурмановский район;98810;
Шуйский район;98811;
Южский район;98812;
Юрьевецкий район;98813;
Бабынинский район;98814;
Барятинский район;98815;
Боровский район;98816;
Дзержинский район;98817;
Думиничский район;98818;
Жиздринский район;98819;
Жуковский район;98820;
Износковский район;98821;
Кировский район;98822;
Козельский район;98823;
Куйбышевский район;98824;
Людиновский район;98825;
Малоярославецкий район;98826;
Медынский район;98827;
Мещовский район;98828;
Мосальский район;98829;
Перемышльский район;98830;
Спас-Деменский район;98831;
Сухиничский район;98832;
Тарусский район;98833;
Ульяновский район;98834;
Ферзиковский район;98835;
Хвастовичский район;98836;
Юхновский район;98837;
Антроповский район;98838;
Буйский район;98839;
Вохомский район;98840;
Галичский район;98841;
Кадыйский район;98842;
Кологривский район;98843;
Костромской район;98844;
Красносельский район;98845;
Макарьевский район;98846;
Мантуровский район;98847;
Межевской район;98848;
Нейский район;98849;
Нерехтский район;98850;
Октябрьский район;98851;
Островский район;98852;
Павинский район;98853;
Парфеньевский район;98854;
Поназыревский район;98855;
Пыщугский район;98856;
Солигаличский район;98857;
Судиславский район;98858;
Сусанинский район;98859;
Чухломский район;98860;
Шарьинский район;98861;
Беловский район;98862;
Большесолдатский район;98863;
Глушковский район;98864;
Горшеченский район;98865;
Дмитриевский район;98866;
Железногорский район;98867;
Золотухинский район;98868;
Касторенский район;98869;
Конышевский район;98870;
Кореневский район;98871;
Курский район;98872;
Курчатовский район;98873;
Льговский район;98874;
Мантуровский район;98875;
Медвенский район;98876;
Обоянский район;98877;
Октябрьский район;98878;
Поныровский район;98879;
Пристенский район;98880;
Рыльский район;98881;
Советский район;98882;
Солнцевский район;98883;
Суджанский район;98884;
Тимский район;98885;
Фатежский район;98886;
Хомутовский район;98887;
Черемисиновский район;98888;
Щигровский район;98889;
Воловский район;98890;
Грязинский район;98891;
Данковский район;98892;
Добринский район;98893;
Добровский район;98894;
Долгоруковский район;98895;
Елецкий район;98896;
Задонский район;98897;
Измалковский район;98898;
Краснинский район;98899;
Лебедянский район;98900;
Лев-Толстовский район;98901;
Липецкий район;98902;
Становлянский район;98903;
Тербунский район;98904;
Усманский район;98905;
Хлевенский район;98906;
Чаплыгинский район;98907;
Болховский район;98908;
Верховский район;98909;
Глазуновский район;98910;
Дмитровский район;98911;
Должанский район;98912;
Залегощенский район;98913;
Знаменский район;98914;
Колпнянский район;98915;
Корсаковский район;98916;
Краснозоренский район;98917;
Кромский район;98918;
Ливенский район;98919;
Малоархангельский район;98920;
Мценский район;98921;
Новодеревеньковский район;98922;
Новосильский район;98923;
Орловский район;98924;
Покровский район;98925;
Свердловский район;98926;
Сосковский район;98927;
Троснянский район;98928;
Урицкий район;98929;
Хотынецкий район;98930;
Шаблыкинский район;98931;
Ермишинский район;98932;
Захаровский район;98933;
Кадомский район;98934;
Касимовский район;98935;
Клепиковский район;98936;
Кораблинский район;98937;
Милославский район;98938;
Михайловский район;98939;
Новодеревенский район;98940;
Пителинский район;98941;
Пронский район;98942;
Путятинский район;98943;
Рыбновский район;98944;
Ряжский район;98945;
Рязанский район;98946;
Сапожковский район;98947;
Сараевский район;98948;
Сасовский район;98949;
Скопинский район;98950;
Спасский район;98951;
Старожиловский район;98952;
Ухоловский район;98953;
Чучковский район;98954;
Шацкий район;98955;
Шиловский район;98956;
Велижский район;98957;
Вяземский район;98958;
Гагаринский район;98959;
Глинковский район;98960;
Демидовский район;98961;
Дорогобужский район;98962;
Духовщинский район;98963;
Ельнинский район;98964;
Ершичский район;98965;
Кардымовский район;98966;
Краснинский район;98967;
Монастырщинский район;98968;
Новодугинский район;98969;
Починковский район;98970;
Рославльский район;98971;
Руднянский район;98972;
Сафоновский район;98973;
Смоленский район;98974;
Сычевский район;98975;
Темкинский район;98976;
Угранский район;98977;
Хиславичский район;98978;
Холм-Жирковский район;98979;
Шумячский район;98980;
Ярцевский район;98981;
Бондарский район;98982;
Гавриловский район;98983;
Жердевский район;98984;
Знаменский район;98985;
Инжавинский район;98986;
Кирсановский район;98987;
Мичуринский район;98988;
Мордовский район;98989;
Моршанский район;98990;
Мучкапский район;98991;
Никифоровский район;98992;
Первомайский район;98993;
Петровский район;98994;
Пичаевский район;98995;
Рассказовский район;98996;
Ржаксинский район;98997;
Сампурский район;98998;
Сосновский район;98999;
Староюрьевский район;99000;
Тамбовский район;99001;
Токаревский район;99002;
Уваровский район;99003;
Уметский район;99004;
Андреапольский район;99005;
Бежецкий район;99006;
Бельский район;99007;
Бологовский район;99008;
Весьегонский район;99009;
Вышневолоцкий район;99010;
Жарковский район;99011;
Западнодвинский район;99012;
Зубцовский район;99013;
Калининский район;99014;
Калязинский район;99015;
Кашинский район;99016;
Кесовогорский район;99017;
Кимрский район;99018;
Конаковский район;99019;
Краснохолмский район;99020;
Кувшиновский район;99021;
Лесной район;99022;
Лихославльский район;99023;
Максатихинский район;99024;
Молоковский район;99025;
Нелидовский район;99026;
Оленинский район;99027;
Осташковский район;99028;
Пеновский район;99029;
Рамешковский район;99030;
Ржевский район;99031;
Сандовский район;99032;
Селижаровский район;99033;
Сонковский район;99034;
Спировский район;99035;
Старицкий район;99036;
Торжокский район;99037;
Торопецкий район;99038;
Удомельский район;99039;
Фировский район;99040;
Городской округ Алексин;99041;
Арсеньевский район;99042;
Белевский район;99043;
Богородицкий район;99044;
Веневский район;99045;
Воловский район;99046;
Дубенский район;99047;
Городской округ Ефремов;99048;
Заокский район;99049;
Каменский район;99050;
Кимовский район;99051;
Киреевский район;99052;
Куркинский район;99053;
Одоевский район;99056;
Плавский район;99057;
Суворовский район;99058;
Тепло-Огаревский район;99059;
Узловский район;99060;
Чернский район;99061;
Щекинский район;99062;
Ясногорский район;99063;
Большесельский район;99064;
Борисоглебский район;99065;
Брейтовский район;99066;
Гаврилов-Ямский район;99067;
Даниловский район;99068;
Любимский район;99069;
Мышкинский район;99070;
Некоузский район;99071;
Некрасовский район;99072;
Первомайский район;99073;
Переславский район;99074;
Пошехонский район;99075;
Ростовский район;99076;
Рыбинский район;99077;
Тутаевский район;99078;
Угличский район;99079;
Ярославский район;99080;
Вельский район;99081;
Верхнетоемский район;99082;
Вилегодский район;99083;
Виноградовский район;99084;
Каргопольский район;99085;
Коношский район;99086;
Котласский район;99087;
Красноборский район;99088;
Ленский район;99089;
Лешуконский район;99090;
Мезенский район;99091;
Няндомский район;99092;
Онежский район;99093;
Пинежский район;99094;
Плесецкий район;99095;
Приморский район;99096;
Устьянский район;99098;
Холмогорский район;99099;
Шенкурский район;99100;
Бабаевский район;99101;
Бабушкинский район;99102;
Белозерский район;99103;
Вашкинский район;99104;
Великоустюгский район;99105;
Верховажский район;99106;
Вожегодский район;99107;
Вологодский район;99108;
Вытегорский район;99109;
Грязовецкий район;99110;
Кадуйский район;99111;
Кирилловский район;99112;
Кичменгско-Городецкий район;99113;
Междуреченский район;99114;
Никольский район;99115;
Нюксенский район;99116;
Сокольский район;99117;
Сямженский район;99118;
Тарногский район;99119;
Тотемский район;99120;
Усть-Кубинский район;99121;
Устюженский район;99122;
Харовский район;99123;
Чагодощенский район;99124;
Череповецкий район;99125;
Шекснинский район;99126;
Багратионовский район;99127;
Гвардейский район;99128;
Гурьевский район;99129;
Гусевский район;99130;
Зеленоградский район;99131;
Краснознаменский район;99132;
Неманский район;99133;
Нестеровский район;99134;
Озёрский городской округ;99135;
Полесский район;99136;
Правдинский район;99137;
Славский район;99138;
Черняховский район;99139;
Городской округ Ковдорский район;99140;
Кольский район;99141;
Ловозерский район;99142;
Печенгский район;99143;
Терский район;99144;
Батецкий район;99145;
Боровичский район;99146;
Валдайский район;99147;
Волотовский район;99148;
Демянский район;99149;
Крестецкий район;99150;
Любытинский район;99151;
Маловишерский район;99152;
Маревский район;99153;
Мошенской район;99154;
Новгородский район;99155;
Окуловский район;99156;
Парфинский район;99157;
Пестовский район;99158;
Поддорский район;99159;
Солецкий район;99160;
Старорусский район;99161;
Хвойнинский район;99162;
Холмский район;99163;
Чудовский район;99164;
Шимский район;99165;
Бежаницкий район;99166;
Великолукский район;99167;
Гдовский район;99168;
Дедовичский район;99169;
Дновский район;99170;
Красногородский район;99171;
Куньинский район;99172;
Локнянский район;99173;
Невельский район;99174;
Новоржевский район;99175;
Новосокольнический район;99176;
Опочецкий район;99177;
Островский район;99178;
Палкинский район;99179;
Печорский район;99180;
Плюсский район;99181;
Порховский район;99182;
Псковский район;99183;
Пустошкинский район;99184;
Пушкиногорский район;99185;
Пыталовский район;99186;
Себежский район;99187;
Струго-Красненский район;99188;
Усвятский район;99189;
Беломорский район;99190;
Калевальский Национальный район;99191;
Кемский район;99192;
Кондопожский район;99193;
Лахденпохский район;99194;
Лоухский район;99195;
Медвежьегорский район;99196;
Муезерский район;99197;
Олонецкий район;99198;
Питкярантский район;99199;
Прионежский район;99200;
Пряжинский район;99201;
Пудожский район;99202;
Сегежский район;99203;
Суоярвский район;99204;
Район Вуктыл;99205;
Ижемский район;99206;
Княжпогостский район;99207;
Койгородский район;99208;
Корткеросский район;99209;
Район Печора;99210;
Прилузский район;99211;
Район Сосногорск;99212;
Сыктывдинский район;99213;
Сысольский район;99214;
Троицко-Печорский район;99215;
Удорский район;99216;
Усть-Вымский район;99218;
Усть-Куломский район;99219;
Усть-Цилемский район;99220;
Ахтубинский район;99221;
Володарский район;99222;
Енотаевский район;99223;
Икрянинский район;99224;
Камызякский район;99225;
Красноярский район;99226;
Лиманский район;99227;
Наримановский район;99228;
Приволжский район;99229;
Харабалинский район;99230;
Черноярский район;99231;
Алексеевский район;99232;
Быковский район;99233;
Городищенский район;99234;
Даниловский район;99235;
Дубовский район;99236;
Еланский район;99237;
Жирновский район;99238;
Иловлинский район;99239;
Калачёвский район;99240;
Камышинский район;99241;
Киквидзенский район;99242;
Клетский район;99243;
Котельниковский район;99244;
Котовский район;99245;
Кумылженский район;99246;
Ленинский район;99247;
Городской округ Михайловка;99248;
Нехаевский район;99249;
Николаевский район;99250;
Новоаннинский район;99251;
Новониколаевский район;99252;
Октябрьский район;99253;
Ольховский район;99254;
Палласовский район;99255;
Руднянский район;99256;
Светлоярский район;99257;
Серафимовичский район;99258;
Среднеахтубинский район;99259;
Старополтавский район;99260;
Суровикинский район;99261;
Урюпинский район;99262;
Фроловский район;99263;
Чернышковский район;99264;
Абинский район;99265;
Апшеронский район;99267;
Белоглинский район;99268;
Белореченский район;99269;
Брюховецкий район;99270;
Выселковский район;99271;
Гулькевичский район;99272;
Динской район;99273;
Ейский район;99274;
Кавказский район;99275;
Калининский район;99276;
Каневской район;99277;
Кореновский район;99278;
Красноармейский район;99279;
Крыловский район;99280;
Крымский район;99281;
Курганинский район;99282;
Кущёвский район;99283;
Лабинский район;99284;
Ленинградский район;99285;
Мостовский район;99286;
Новокубанский район;99287;
Новопокровский район;99288;
Отрадненский район;99289;
Павловский район;99290;
Приморско-Ахтарский район;99291;
Северский район;99292;
Славянский район;99293;
Староминский район;99294;
Тбилисский район;99295;
Темрюкский район;99296;
Тимашёвский район;99297;
Тихорецкий район;99298;
Туапсинский район;99299;
Успенский район;99300;
Усть-Лабинский район;99301;
Щербиновский район;99302;
Гиагинский район;99303;
Кошехабльский район;99304;
Красногвардейский район;99305;
Майкопский район;99306;
Тахтамукайский район;99307;
Теучежский район;99308;
Шовгеновский район;99309;
Агульский район;99310;
Акушинский район;99311;
Ахвахский район;99312;
Ахтынский район;99313;
Бабаюртовский район;99314;
Ботлихский район;99315;
Буйнакский район;99316;
Гергебильский район;99317;
Гумбетовский район;99318;
Гунибский район;99319;
Дахадаевский район;99320;
Дербентский район;99321;
Докузпаринский район;99322;
Казбековский район;99323;
Кайтагский район;99324;
Карабудахкентский район;99325;
Каякентский район;99326;
Кизилюртовский район;99327;
Кизлярский район;99328;
Кулинский район;99329;
Кумторкалинский район;99330;
Курахский район;99331;
Лакский район;99332;
Левашинский район;99333;
Магарамкентский район;99334;
Новолакский район;99335;
Ногайский район;99336;
Рутульский район;99337;
Сергокалинский район;99338;
Сулейман-Стальский район;99339;
Табасаранский район;99340;
Тарумовский район;99341;
Тляратинский район;99342;
Унцукульский район;99343;
Хасавюртовский район;99344;
Хивский район;99345;
Хунзахский район;99346;
Цумадинский район;99347;
Цунтинский район;99348;
Чародинский район;99349;
Шамильский район;99350;
Джейрахский район;99351;
Малгобекский район;99352;
Назрановский район;99353;
Сунженский район;99354;
Баксанский район;99355;
Зольский район;99356;
Лескенский район;99357;
Майский район;99358;
Прохладненский район;99359;
Терский район;99360;
Урванский район;99361;
Чегемский район;99362;
Черекский район;99363;
Эльбрусский район;99364;
Городовиковский район;99365;
Ики-Бурульский район;99366;
Кетченеровский район;99367;
Лаганский район;99368;
Малодербетовский район;99369;
Октябрьский район;99370;
Приютненский район;99371;
Сарпинский район;99372;
Целинный район;99373;
Черноземельский район;99374;
Юстинский район;99375;
Яшалтинский район;99376;
Яшкульский район;99377;
Адыге-Хабльский район;99378;
Зеленчукский район;99379;
Карачаевский район;99380;
Малокарачаевский район;99381;
Прикубанский район;99382;
Урупский район;99383;
Усть-Джегутинский район;99384;
Хабезский район;99385;
Алагирский район;99386;
Ардонский район;99387;
Дигорский район;99388;
Ирафский район;99389;
Кировский район;99390;
Моздокский район;99391;
Правобережный район;99392;
Пригородный район;99393;
Ачхой-Мартановский район;99394;
Веденский район;99395;
Грозненский район;99396;
Гудермесский район;99397;
Итум-Калинский район;99398;
Курчалоевский район;99399;
Надтеречный район;99400;
Наурский район;99401;
Ножай-Юртовский район;99402;
Сунженский район;99403;
Урус-Мартановский район;99404;
Шалинский район;99405;
Шатойский район;99406;
Шелковской район;99407;
Азовский район;99408;
Аксайский район;99409;
Багаевский район;99410;
Белокалитвинский район;99411;
Боковский район;99412;
Верхнедонской район;99413;
Весёловский район;99414;
Волгодонской район;99415;
Дубовский район;99416;
Егорлыкский район;99417;
Заветинский район;99418;
Зерноградский район;99419;
Зимовниковский район;99420;
Кагальницкий район;99421;
Каменский район;99422;
Кашарский район;99423;
Константиновский район;99424;
Красносулинский район;99425;
Куйбышевский район;99426;
Мартыновский район;99427;
Матвеево-Курганский район;99428;
Миллеровский район;99429;
Милютинский район;99430;
Морозовский район;99431;
Мясниковский район;99432;
Неклиновский район;99433;
Обливский район;99434;
Октябрьский район;99435;
Орловский район;99436;
Песчанокопский район;99437;
Пролетарский район;99438;
Ремонтненский район;99439;
Родионово-Несветайский район;99440;
Сальский район;99441;
Семикаракорский район;99442;
Советский район;99443;
Тарасовский район;99444;
Тацинский район;99445;
Усть-Донецкий район;99446;
Целинский район;99447;
Цимлянский район;99448;
Чертковский район;99449;
Шолоховский район;99450;
Александровский район;99451;
Андроповский район;99452;
Апанасенковский район;99453;
Арзгирский район;99454;
Благодарненский район;99455;
Буденновский район;99456;
Георгиевский район;99457;
Грачевский район;99458;
Изобильненский район;99459;
Ипатовский район;99460;
Кировский район;99461;
Кочубеевский район;99462;
Красногвардейский район;99463;
Курский район;99464;
Левокумский район;99465;
Минераловодский городской округ;99466;
Нефтекумский район;99467;
Новоалександровский район;99468;
Новоселицкий район;99469;
Петровский район;99470;
Предгорный район;99471;
Советский район;99472;
Степновский район;99473;
Труновский район;99474;
Туркменский район;99475;
Шпаковский район;99476;
Арбажский район;99477;
Афанасьевский район;99478;
Белохолуницкий район;99479;
Богородский район;99480;
Верхнекамский район;99481;
Верхошижемский район;99482;
Вятскополянский район;99483;
Даровской район;99484;
Зуевский район;99485;
Кикнурский район;99486;
Кильмезский район;99487;
Кирово-Чепецкий район;99488;
Котельничский район;99489;
Куменский район;99490;
Лебяжский район;99491;
Лузский район;99492;
Малмыжский район;99493;
Мурашинский район;99494;
Нагорский район;99495;
Немский район;99496;
Нолинский район;99497;
Омутнинский район;99498;
Опаринский район;99499;
Оричевский район;99500;
Орловский район;99501;
Пижанский район;99502;
Подосиновский район;99503;
Санчурский район;99504;
Свечинский район;99505;
Слободской район;99506;
Советский район;99507;
Сунский район;99508;
Тужинский район;99509;
Унинский район;99510;
Уржумский район;99511;
Фаленский район;99512;
Шабалинский район;99513;
Юрьянский район;99514;
Яранский район;99515;
Волжский район;99516;
Горномарийский район;99517;
Звениговский район;99518;
Килемарский район;99519;
Куженерский район;99520;
Мари-Турекский район;99521;
Медведевский район;99522;
Моркинский район;99523;
Новоторъяльский район;99524;
Оршанский район;99525;
Параньгинский район;99526;
Сернурский район;99527;
Советский район;99528;
Юринский район;99529;
Ардатовский район;99530;
Арзамасский район;99531;
Балахнинский район;99532;
Богородский район;99533;
Большеболдинский район;99534;
Большемурашкинский район;99535;
Городской округ Бор;99536;
Бутурлинский район;99537;
Вадский район;99538;
Варнавинский район;99539;
Вачский район;99540;
Ветлужский район;99541;
Вознесенский район;99542;
Володарский район;99543;
Воротынский район;99544;
Воскресенский район;99545;
Городской округ Выкса;99546;
Гагинский район;99547;
Городецкий район;99548;
Дальнеконстантиновский район;99549;
Дивеевский район;99550;
Княгининский район;99551;
Ковернинский район;99552;
Краснобаковский район;99553;
Краснооктябрьский район;99554;
Кстовский район;99555;
Городской округ Кулебаки;99556;
Лукояновский район;99557;
Лысковский район;99558;
Городской округ Навашинский;99559;
Павловский район;99560;
Городской округ Первомайск;99561;
Перевозский район;99562;
Пильнинский район;99563;
Починковский район;99564;
Городской округ Семёновский;99565;
Сергачский район;99566;
Сеченовский район;99567;
Городской округ Сокольский;99568;
Сосновский район;99569;
Спасский район;99570;
Тонкинский район;99571;
Тоншаевский район;99572;
Уренский район;99573;
Городской округ Чкаловск;99574;
Шарангский район;99575;
Шатковский район;99576;
Городской округ Шахунья;99577;
Абдулинский район;99578;
Адамовский район;99579;
Акбулакский район;99580;
Александровский район;99581;
Асекеевский район;99582;
Беляевский район;99583;
Бугурусланский район;99584;
Бузулукский район;99585;
Гайский городской округ;99586;
Грачевский район;99587;
Домбаровский район;99588;
Илекский район;99589;
Кваркенский район;99590;
Красногвардейский район;99591;
Кувандыкский район;99592;
Курманаевский район;99593;
Матвеевский район;99594;
Новоорский район;99595;
Новосергиевский район;99596;
Октябрьский район;99597;
Оренбургский район;99598;
Первомайский район;99599;
Переволоцкий район;99600;
Пономаревский район;99601;
Сакмарский район;99602;
Саракташский район;99603;
Светлинский район;99604;
Северный район;99605;
Соль-Илецкий район;99606;
Сорочинский городской округ;99607;
Ташлинский район;99608;
Тоцкий район;99609;
Тюльганский район;99610;
Шарлыкский район;99611;
Ясненский район;99612;
Башмаковский район;99613;
Бековский район;99614;
Белинский район;99615;
Бессоновский район;99616;
Вадинский район;99617;
Городищенский район;99618;
Земетчинский район;99619;
Иссинский район;99620;
Каменский район;99621;
Камешкирский район;99622;
Колышлейский район;99623;
Кузнецкий район;99624;
Лопатинский район;99625;
Лунинский район;99626;
Малосердобинский район;99627;
Мокшанский район;99628;
Наровчатский район;99629;
Неверкинский район;99630;
Нижнеломовский район;99631;
Никольский район;99632;
Пачелмский район;99633;
Пензенский район;99634;
Сердобский район;99635;
Сосновоборский район;99636;
Спасский район;99637;
Тамалинский район;99638;
Шемышейский район;99639;
Бардымский район;99640;
Березовский район;99641;
Большесосновский район;99642;
Верещагинский район;99643;
Горнозаводский район;99644;
Еловский район;99645;
Ильинский район;99646;
Карагайский район;99647;
Кишертский район;99648;
Красновишерский район;99649;
Куединский район;99650;
Кунгурский район;99651;
Нытвенский район;99652;
Октябрьский район;99653;
Ординский район;99654;
Осинский район;99655;
Оханский район;99656;
Очерский район;99657;
Пермский район;99658;
Сивинский район;99659;
Соликамский район;99660;
Суксунский район;99661;
Уинский район;99662;
Усольский район;99663;
Частинский район;99664;
Чердынский район;99665;
Чернушинский район;99666;
Абзелиловский район;99667;
Альшеевский район;99668;
Архангельский район;99669;
Аскинский район;99670;
Аургазинский район;99671;
Баймакский район;99672;
Бакалинский район;99673;
Балтачевский район;99674;
Белебеевский район;99675;
Белокатайский район;99676;
Белорецкий район;99677;
Бижбулякский район;99678;
Бирский район;99679;
Благоварский район;99680;
Благовещенский район;99681;
Буздякский район;99682;
Бураевский район;99683;
Бурзянский район;99684;
Гафурийский район;99685;
Давлекановский район;99686;
Дуванский район;99687;
Дюртюлинский район;99688;
Ермекеевский район;99689;
Зианчуринский район;99690;
Зилаирский район;99691;
Иглинский район;99692;
Илишевский район;99693;
Ишимбайский район;99694;
Калтасинский район;99695;
Караидельский район;99696;
Кармаскалинский район;99697;
Кигинский район;99698;
Краснокамский район;99699;
Кугарчинский район;99700;
Кушнаренковский район;99701;
